Unit_Name_1,Score
united nat univ inst comp &amp; soc,0.333333333
unister gmbh,0.333333333
us census bur,0.333333333
univ europea valencia,0.333333333
unilever,0.333333333
univ agder,0.333333333
univ air,0.333333333
univ estatal santa catarina udesc,0.333333333
url,0.333333333
uwm,0.333333333
va chicago healthcare syst,0.333333333
vic univ,0.333333333
va natl serious mental illness treatment resource,0.333333333
va pittsburgh healthcare syst,0.333333333
va puget sound hlth care syst,0.333333333
vancouver isl univ,0.333333333
unesa,0.333333333
vancouver richmond hlth board,0.333333333
vasile alecsandri univ bacau,0.333333333
uned associated ctr,0.333333333
univ mar del plata,0.333333333
uoc univ oberta catalunya,0.333333333
verizon wireless,0.333333333
uoc,0.333333333
univ anahuac,0.333333333
umbc,0.333333333
tns bmrb,0.333333333
univ tirana,0.333333333
univ texas tyler,0.333333333
world press photo fdn,0.333333333
tech univ eindhoven,0.333333333
wissensch campus tubingen,0.333333333
univ nottingham trent,0.333333333
univ cardenal herrera oria,0.333333333
womens ctr,0.333333333
univ shizuoka,0.333333333
wonga com,0.333333333
univ sci tech &amp; technol bamako,0.333333333
tbwa korea,0.333333333
tarrant cty coll,0.333333333
univ haute alsace,0.333333333
world hlth commun associates,0.333333333
univ catolica san antonio murcia,0.333333333
world hlth org reg off europe,0.333333333
targeted genet,0.333333333
univ bridgeport,0.333333333
univ santo tomas de aquino,0.333333333
univ franche comte,0.333333333
univ cauca,0.333333333
univ francisco de vitoria,0.333333333
xflu,0.333333333
xian int studies,0.333333333
taipei univ marine technol,0.333333333
yahoo res,0.333333333
taipei city hosp,0.333333333
tainan univ technol,0.333333333
univ s florida polytech,0.333333333
taichung hosp,0.333333333
yamagata univ,0.333333333
univ s denmark,0.333333333
winona state univ,0.333333333
univ cambridge &amp; univ rome la sapienza,0.333333333
technol inst aguascalientes,0.333333333
univ hildesheim,0.333333333
western new england coll,0.333333333
thomson medstat,0.333333333
thiel coll,0.333333333
univ econ bratislava,0.333333333
westfield state coll,0.333333333
univ houston clear lake,0.333333333
univ teknol petronas,0.333333333
univ kaiserslautern,0.333333333
texas a&amp;m univ syst,0.333333333
texas a&amp;m univ san antonio,0.333333333
univ technol ilmenau,0.333333333
whatcom community coll,0.333333333
univ caen normandie,0.333333333
univ technol chemnitz,0.333333333
univ hosp geneva,0.333333333
texas a&amp;m hlth sci ctr,0.333333333
texas a&amp;m corpus christi,0.333333333
tennessee technol univ,0.333333333
wheeling jesuit univ,0.333333333
whitman coll,0.333333333
univ suwon,0.333333333
tencent,0.333333333
univ surabaya,0.333333333
telligent syst,0.333333333
univ ontarios,0.333333333
telecom paris tech,0.333333333
william jewell coll,0.333333333
univ missori,0.333333333
tei western macedonia,0.333333333
univ appl sci &amp; arts hannover,0.333333333
nanjing normal univ,0.333333333
aurora univ,0.333333333
nielsen co korea,0.333333333
nice sophia antipolis univ,0.333333333
fuji xerox,0.333333333
benedict coll,0.333333333
chapel hill sch publ hlth,0.333333333
inst rech clin montreal,0.333333333
benedictine univ,0.333333333
newbury coll,0.333333333
concordia univ texas,0.333333333
berlin univ technol,0.333333333
inst social &amp; behav res,0.333333333
egg strategy,0.333333333
el bosque univ bogota,0.333333333
free univ bozen bolzano,0.333333333
new jersey dept hlth &amp; senior serv,0.333333333
new horizons comp learning co,0.333333333
beloit coll,0.333333333
nieuwe achtergracht,0.333333333
neuroinsight pty ltd,0.333333333
nikon opt canada,0.333333333
edhec business sch,0.333333333
nova sch business &amp; econ,0.333333333
inst high performance comp,0.333333333
beijing inst technol,0.333333333
north cent texas coll,0.333333333
beijing jiaotong univ,0.333333333
g&amp;r cooperat llc,0.333333333
norris cotton canc ctr,0.333333333
nord sch publ hlth,0.333333333
noom inc,0.333333333
inst informat technol assessment &amp; icu,0.333333333
nm voices children,0.333333333
fund sci res flanders fwo,0.333333333
nipo software,0.333333333
educ message serv,0.333333333
bharathiar univ,0.333333333
fraunhofer inst open commun syst fokus,0.333333333
natl broadcasting &amp; telecommun commiss,0.333333333
conf board,0.333333333
int hellen univ,0.333333333
int inst informat technol,0.333333333
natl inst cardiol,0.333333333
natl insitute hlth migrat &amp; poverty,0.333333333
natl informat soc agcy,0.333333333
natl ilan univ,0.333333333
int sch choueifat,0.333333333
natl distance educ univ,0.333333333
boiarsky consulting,0.333333333
int univ la rioja unir,0.333333333
natl ctr ecol anal &amp; synth,0.333333333
int univ rioja,0.333333333
natl council sci &amp; technol res,0.333333333
connected act consulting grp,0.333333333
cq univ,0.333333333
black hills state univ,0.333333333
natl inst stand &amp; technol,0.333333333
inst study genet biorisks &amp; soc,0.333333333
int commun assoc ica,0.333333333
netherlands broadcasting org,0.333333333
elevateu,0.333333333
cre consulting,0.333333333
nederlands tekstbur,0.333333333
insubordinat records columbia,0.333333333
emmanuel coll,0.333333333
navitas clin,0.333333333
nature,0.333333333
natl univ tainan,0.333333333
natl univ,0.333333333
natl taiwan sport univ,0.333333333
natl taipei coll business,0.333333333
natl secretary sci &amp; technol,0.333333333
int coll beijing,0.333333333
natl regulatory res inst,0.333333333
nui maynooth,0.333333333
edelman publ relat,0.333333333
criter auct,0.333333333
penn state fayette,0.333333333
penn state abington,0.333333333
indiana univ s,0.333333333
indiana univ southeast,0.333333333
peace inst,0.333333333
pcm media,0.333333333
paul sabatier univ toulouse,0.333333333
pathway genom,0.333333333
att res,0.333333333
dumlupinar univ,0.333333333
partners hosp,0.333333333
ctr appl cross cultural res,0.333333333
gen mills,0.333333333
paris sch econ,0.333333333
paris est creteil val marne univ,0.333333333
pante univ social &amp; polit sci,0.333333333
atos consulting,0.333333333
duksung womens univ,0.333333333
nw frontier prov,0.333333333
indiana univ purdue univ ft wayne,0.333333333
dongeui univ,0.333333333
piedmont coll,0.333333333
childrens mem hosp,0.333333333
commun res associates,0.333333333
chicago sch profess psychol,0.333333333
indian inst informat technol bhagalpur,0.333333333
dongguk univ gyeongju,0.333333333
indian inst technol delhi,0.333333333
philadelphia coll osteopath med,0.333333333
indian inst technol guwahati,0.333333333
at&amp;t labs,0.333333333
duke clin res inst,0.333333333
ctr collaborat syst secur safety &amp; reg resilience,0.333333333
duke nus grad med sch,0.333333333
penn state univ abington,0.333333333
inje univ,0.333333333
palliat care serv,0.333333333
austin diagnost clin,0.333333333
autonomous univ aguascalientes,0.333333333
onu,0.333333333
onelegacy,0.333333333
bath sch management,0.333333333
inst francais presse,0.333333333
ebiz profess inc,0.333333333
oklahoma state univ stillwater,0.333333333
criter econ llc,0.333333333
inst future aging serv,0.333333333
off -,0.333333333
econ &amp; management res lab kt,0.333333333
obitel iberoamer observ fict televis mexico,0.333333333
econ res &amp; consulting,0.333333333
oakland univ mi,0.333333333
chengdu res base giant panda breeding,0.333333333
nw mem hosp,0.333333333
barcelona media innovat ctr,0.333333333
insight res grp,0.333333333
chesapeake high sch baltimore cty,0.333333333
babol univ med sci,0.333333333
autonomous univ zacatecas,0.333333333
axel &amp; margaret ax son johnson fdn publ benefit,0.333333333
pablo de olavide univ,0.333333333
owens corning,0.333333333
competit author,0.333333333
ounce prevent fund florida,0.333333333
east texas baptist univ,0.333333333
optimum management consulting,0.333333333
chettinadu coll engn &amp; technol,0.333333333
oregon publ hlth,0.333333333
oranim acad coll,0.333333333
banca cr asti,0.333333333
oracle corp,0.333333333
bangladesh ctr commun programs,0.333333333
booz &amp; co,0.333333333
natl assembly republ slovenia,0.333333333
dixie state coll,0.333333333
catawba coll,0.333333333
fac econ &amp; business zagreb,0.333333333
flemish minist educ &amp; training,0.333333333
flemish inst technol res vito,0.333333333
canadian hlth serv,0.333333333
macrogen inc,0.333333333
macro int,0.333333333
klnd,0.333333333
knaw,0.333333333
m net corp,0.333333333
carvallo,0.333333333
cooss marche,0.333333333
kochi univ technol,0.333333333
lundquist coll business,0.333333333
kohat univ sci &amp; technol,0.333333333
corp execut board,0.333333333
management sci hlth malawi,0.333333333
floating hosp,0.333333333
fiocruz ms,0.333333333
marche polytech univ,0.333333333
european bank reconstruct &amp; dev,0.333333333
mealthy com hk,0.333333333
joongbu univ,0.333333333
mcmaster childrens hosp,0.333333333
european sch management &amp; technol,0.333333333
ceibs,0.333333333
catholic univ mons fucam,0.333333333
calif northstate univ coll pharm,0.333333333
everett grp llc,0.333333333
everyman pictures,0.333333333
mason sch business,0.333333333
consejo nacl televis chile,0.333333333
kansas wesleyan univ,0.333333333
camp rehoboth,0.333333333
catholic univ chile,0.333333333
canc fdn western australia,0.333333333
finance accreditat agcy,0.333333333
envirofit,0.333333333
libertyville high sch,0.333333333
kt,0.333333333
leuven univ,0.333333333
fdn getulio vargas,0.333333333
carism,0.333333333
leidos inc,0.333333333
carl von ossietzky univ oldenburg,0.333333333
leboeuf,0.333333333
lazard freres &amp; co llc,0.333333333
lazada com,0.333333333
lars res inst inc,0.333333333
kunming med coll,0.333333333
lantec lab nuevas tecnol aplicadas educ,0.333333333
kyiv mohyla acad,0.333333333
lantec brasil,0.333333333
labacc consumer behav anal lab,0.333333333
lewis pr,0.333333333
korea univ ssk iot forum,0.333333333
kolding sch design,0.333333333
fed univ tocantins,0.333333333
louisiana state univ &amp; agr &amp; mech coll,0.333333333
los angeles jewish home aging,0.333333333
korcom porter novelli,0.333333333
los angeles cty dept publ hlth,0.333333333
los andes univ,0.333333333
cardiff business sch,0.333333333
cardiff sch management,0.333333333
cardinal tien coll nursing,0.333333333
liverpool vct,0.333333333
korea creat content agcy,0.333333333
lipscomb univ,0.333333333
korea environm inst,0.333333333
link inst,0.333333333
lille norde france univ,0.333333333
likely commun strategies ltd,0.333333333
cent bur stat,0.333333333
med res ctr,0.333333333
jomo kenyatta univ agr &amp; technol,0.333333333
istanbul kemerburgaz univ,0.333333333
mookambigai coll engn,0.333333333
istanbul sehir univ,0.333333333
brazilian natl canc inst,0.333333333
mobile mkt assoc,0.333333333
mnet corp,0.333333333
mmy digital,0.333333333
it technol management grp,0.333333333
mkt evolut,0.333333333
italian minist econ dev,0.333333333
iutb univ lyon,0.333333333
frank n magid associates inc,0.333333333
missouri western state univ,0.333333333
cerre,0.333333333
jacksonville univ,0.333333333
minist resources &amp; dev,0.333333333
morristown med ctr,0.333333333
motorola ltd,0.333333333
europe sciencespo rennes,0.333333333
istanbul gelisim univ,0.333333333
nantes atlantic coll vet med food sci &amp; engn,0.333333333
internet econ grp ltda,0.333333333
nanhua univ,0.333333333
nag inc,0.333333333
n carolina agr &amp; tech state univ,0.333333333
inventec solar energy corp,0.333333333
muskingum coll,0.333333333
muskingum area tech univ,0.333333333
ces villanueva,0.333333333
iowa city vet adm med ctr,0.333333333
munhwa broadcasting corp,0.333333333
iowa dept publ hlth,0.333333333
mtv networks germany gmbh,0.333333333
grande prairie reg coll,0.333333333
ipsos mori,0.333333333
jan van eyck akad,0.333333333
minist agr,0.333333333
minga peru,0.333333333
ming hsin univ sci &amp; technol,0.333333333
bur rural sci,0.333333333
johannes van der waalsstr,0.333333333
john deere credit,0.333333333
menlo coll,0.333333333
meertens inst,0.333333333
center,0.333333333
busan dev inst,0.333333333
esic mkt &amp; business sch madrid,0.333333333
medtron inc,0.333333333
esvak community dev initiat,0.333333333
cent univ catalonia,0.333333333
johns hopkins univ hosp,0.333333333
media tenor inst,0.333333333
cent missouri univ,0.333333333
cent missouri state univ,0.333333333
jobscent pte ltd,0.333333333
mespom erasmus mundus masters course environm sci,0.333333333
metaio inc,0.333333333
cep bollullos valverde,0.333333333
millward brown singapore,0.333333333
jean capps associates,0.333333333
mildmay int,0.333333333
mil coll south carolina,0.333333333
mike ocallaghan mil med ctr,0.333333333
midwest assoc publ opin res,0.333333333
michigan state,0.333333333
forest glen elementary sch spanish immers,0.333333333
bur econ anal,0.333333333
escem,0.333333333
jewish council aging,0.333333333
frank n magid associates,0.333333333
escp europe,0.333333333
jj coll engn &amp; technol,0.333333333
arthrit fdn,0.333333333
lab commun &amp; polit,0.333333333
hong kong coll technol,0.333333333
san pablo ceu univ,0.333333333
saic,0.333333333
hogesch amsterdam,0.333333333
handong global univ,0.333333333
salamanca univ,0.333333333
hannam univ,0.333333333
hlth serv res &amp; dev ctr excellence,0.333333333
alphabet inc,0.333333333
achilles int houston,0.333333333
hlth serv &amp; syst program,0.333333333
christian brothers univ,0.333333333
alpen adria univ klagenfurt worthersee,0.333333333
st joseph reg med ctr,0.333333333
hannover univ music &amp; drama,0.333333333
san raffaele univ,0.333333333
amazon advertising,0.333333333
allstate insurance,0.333333333
sas inst,0.333333333
allameh tabatabai univ,0.333333333
st george hosp,0.333333333
ikea co,0.333333333
st barnabas hosp,0.333333333
colorado state univ pueblo,0.333333333
hku shenzhen inst res &amp; innovat hku siri,0.333333333
say media,0.333333333
hk natl chiao tung univ,0.333333333
adolfo ibanez univ,0.333333333
sch business,0.333333333
hiv ctr clin &amp; behav studies,0.333333333
ctr latinoamer econ humana,0.333333333
hanbat univ,0.333333333
german press agcy,0.333333333
hong kong prod council,0.333333333
robarts res inst,0.333333333
robert wood johnson univ hosp,0.333333333
ctr innovat publ hlth res ciphr,0.333333333
rovira &amp; vigili univ,0.333333333
hosp author,0.333333333
hopelab fdn,0.333333333
halla univ,0.333333333
royal coll art,0.333333333
dept computac tecnol monterrey,0.333333333
start global change syst anal res &amp; training,0.333333333
depauw univ,0.333333333
cleveland clin fdn,0.333333333
ruder finn,0.333333333
sony corp,0.333333333
hamline univ,0.333333333
denver publ hlth dept,0.333333333
starcom advertising agcy,0.333333333
cwi,0.333333333
amer coll physicians,0.333333333
rutgers canc inst new jersey,0.333333333
stake,0.333333333
amer coll greece,0.333333333
hamilton ipv,0.333333333
ryan abbott associates,0.333333333
amer assoc coll pharm,0.333333333
combined univ ctr rural hlth,0.333333333
amer assoc adv sci,0.333333333
amazon web serv,0.333333333
deloitte touche tohmatsu,0.333333333
deloitte oslo,0.333333333
chungbuk natl univ,0.333333333
danmarks medie &amp; journalisthojskole,0.333333333
africa populat hlth res ctr,0.333333333
shadowhealth,0.333333333
ctr primary care,0.333333333
coll commun,0.333333333
gobierno navarra,0.333333333
goldfarb seligman &amp; co,0.333333333
cincinnati childrens hosp &amp; med ctr,0.333333333
aig,0.333333333
sim univ unisim,0.333333333
aid,0.333333333
healthpartners res fdn,0.333333333
aichi shukutoku univ,0.333333333
agilent technol,0.333333333
datanalysism res network,0.333333333
schouten &amp; nelissen,0.333333333
singapore polytech,0.333333333
google montreal,0.333333333
govt andhra pradesh,0.333333333
hawaii state dept hlth,0.333333333
sk telecom res inst,0.333333333
haskolinn akureyri,0.333333333
skema business sch,0.333333333
slippery rock univ pa,0.333333333
so polytech state univ georgia,0.333333333
city univ business sch,0.333333333
solomon mccown &amp; co,0.333333333
sorbonne nouvelle univ paris,0.333333333
danubius univ galati,0.333333333
help univ coll,0.333333333
colorado coll,0.333333333
seton healthcare family,0.333333333
global communities,0.333333333
deloitte &amp; touche gmbh,0.333333333
deloitte &amp; touche cpa firm,0.333333333
sci po cevipof,0.333333333
al l cuza univ,0.333333333
da yeh univ,0.333333333
sci po paris,0.333333333
sciencentral inc,0.333333333
scottsdale healthcare hosp,0.333333333
scripps coll commun,0.333333333
scuola super sant anna,0.333333333
spc,0.333333333
hgsk univ brussel,0.333333333
ctr operat res &amp; training,0.333333333
ctr polit sci,0.333333333
seedmatch gmbh,0.333333333
segi univ,0.333333333
dehradun inst technol,0.333333333
semnan univ,0.333333333
senator jon kyl az,0.333333333
al ahliyya amman univ,0.333333333
heptrec,0.333333333
africa nazarene univ,0.333333333
haron njiru consulting,0.333333333
harper coll,0.333333333
glasnevin,0.333333333
seo daejeon po,0.333333333
gradska biblioteka,0.333333333
h&amp;m online,0.333333333
sonoco alcore,0.333333333
amer social hlth assoc,0.333333333
ra malatest &amp; associates,0.333333333
ibm silicon valley lab,0.333333333
publ hlth prod inc,0.333333333
publ relig res inst,0.333333333
ansan univ,0.333333333
ctr commun hlth &amp; environm,0.333333333
pure risk management,0.333333333
annenberg sch commun,0.333333333
commonwealth dept hlth &amp; aging,0.333333333
ibm business consultings telco strategy grp,0.333333333
commiss aviat regulat,0.333333333
sung kyunkwan univ,0.333333333
grand view univ,0.333333333
ibaraki christian univ,0.333333333
qualtech,0.333333333
stockton univ,0.333333333
cumberland advisors,0.333333333
iam business consulting,0.333333333
cnrs lab ethnol &amp; sociol comparat,0.333333333
pontificia javeriana univ bogota,0.333333333
dgeti,0.333333333
arnold worldwide advertising agcy,0.333333333
anheuser busch inbev,0.333333333
quest int univ perak,0.333333333
andra pradesh mahila samatha soc,0.333333333
andong natl univ,0.333333333
dialog innovat &amp; interact,0.333333333
difc,0.333333333
strateg pricing grp,0.333333333
ie business sch,0.333333333
aristotelian univ salonika,0.333333333
ieca,0.333333333
pr acad,0.333333333
disney media &amp; advertising lab,0.333333333
arch republ slovenia,0.333333333
iec unq,0.333333333
pricewaterhouse cooper,0.333333333
summa ctr womens hlth res,0.333333333
pp lab,0.333333333
pricewaterhousecoopers llp,0.333333333
ctr creat leadership,0.333333333
cmor,0.333333333
api heat transfer inc,0.333333333
groupm,0.333333333
posit thinking ltd,0.333333333
procter &amp; gamble co,0.333333333
digital strategy consultants ltd,0.333333333
ies ribera castilla,0.333333333
programa televis educ novasur chile,0.333333333
digital lab,0.333333333
summa hlth syst,0.333333333
strayer univ,0.333333333
strategy consulting,0.333333333
digipen inst technol,0.333333333
quincy univ,0.333333333
arizona canc ctr,0.333333333
res &amp; dev comp sci educ ctr lidie,0.333333333
ctr support relationships,0.333333333
huron univ coll,0.333333333
human language technol,0.333333333
res ctr energy environm &amp; technol ciemat,0.333333333
amer test kitchen,0.333333333
humboldt state univ,0.333333333
radar res inc,0.333333333
american univ dubai,0.333333333
anacom,0.333333333
acad finland,0.333333333
human resources technol,0.333333333
gyeongju univ,0.333333333
rennes sch business,0.333333333
americorps vista,0.333333333
deutsch telekom mobilnet gmbh,0.333333333
coll &amp; main,0.333333333
reg govt valencia,0.333333333
red rhino holdings,0.333333333
deutsch telekom ag,0.333333333
acad coll yezreel valley,0.333333333
reading area community coll,0.333333333
anal grp,0.333333333
hugh downs sch human commun,0.333333333
desales univ,0.333333333
huaihai inst technol,0.333333333
great lakes inst management,0.333333333
china natl inst standardizat,0.333333333
suny alfred,0.333333333
curia market res,0.333333333
htlh &amp; nursing policy,0.333333333
rey juan carlos uinivers,0.333333333
univ tecnol bolivar,0.325
natl taiwan univ hosp,0.311111111
netherlands canc inst,0.30952381
fdn lucie &amp; andre chagnon,0.30952381
bielefeld univ,0.30952381
univ massachusetts med sch,0.307692308
ined,0.3
cork univ hosp,0.3
palm beach cty fire rescue,0.3
portuguese fdn sci &amp; technol,0.3
grp hlth res inst,0.3
ctr excellence canc commun res,0.3
links inc,0.3
diw,0.297619048
patient ctr outcomes res inst,0.291666667
salt lake city va ctr informat decis enhancement,0.291666667
higher inst family sci,0.291666667
scripps res inst,0.285714286
outside classroom,0.285714286
africare liberia,0.285714286
indiana univ northwest,0.285714286
everfi co,0.285714286
acad med ctr,0.285714286
west los angeles va,0.285714286
eberhard karls univ tubingen,0.285714286
potchefstroom campus north west univ,0.285714286
royal melbourne hosp,0.285714286
coalit canc cooperat grp,0.285714286
german inst employment res,0.285714286
natl commun assoc nca,0.285714286
emory univ sch med,0.281818182
millennium villages project,0.272727273
china minist hlth,0.272727273
renmin univ,0.272727273
va ann arbor htlhcare syst,0.272727273
st georges univ london,0.267857143
indonesian islamic univ,0.266666667
natl inst publ hlth,0.266666667
denver hlth &amp; hosp author,0.257575758
san francisco gen hosp &amp; trauma ctr,0.253968254
ctr medicare &amp; medicaid serv,0.253968254
kyushu womens univ,0.25
graz univ technol,0.25
focusvision,0.25
victorian inst forens mental hlth,0.25
vet hlth adm,0.25
ku,0.25
grad inst publ adm,0.25
univ north texas hlth sci ctr,0.25
grad program rhetor &amp; writing,0.25
fluc univ coimbra,0.25
kyushu univ hlth &amp; welf,0.25
fed univ sao paulo unifesp,0.25
kaist business sch,0.25
clayton coll,0.25
korea army acad yeong cheon,0.25
habitatseven,0.25
korea army acad,0.25
clin informat res &amp; dev,0.25
halic univ,0.25
feld m,0.25
korea inst ceram engn &amp; technol,0.25
feinberg sch med,0.25
upc barcelona tech,0.25
korea radio promot agcy,0.25
hannover univ mus drama &amp; media,0.25
gulf univ sci &amp; technol west mishref,0.25
hanover univ mus &amp; drama,0.25
flemish govt,0.25
hanyang cyber univ,0.25
kpmg law,0.25
kings univ,0.25
harbor ucla med ctr,0.25
hardeck mobel gmbh,0.25
copenhagen univ hosp,0.25
flinders business sch,0.25
karolinska univ hosp,0.25
karen peterman consulting co,0.25
harding univ,0.25
grp hlth cooperat puget sound,0.25
kaohsiung hospitality coll,0.25
kantar,0.25
conservatoire natl arts &amp; metiers,0.25
videotron ltd,0.25
imc univ appl sci krems,0.25
interbrand,0.25
govt india,0.25
futures grp inc,0.25
chengdu univ technol,0.25
china mobile shenzhen co ltd,0.25
gdansk univ technol,0.25
inst dev econ ide jetro,0.25
usaf,0.25
china populat &amp; dev res ctr,0.25
chengdu overseas media serv,0.25
inst gest innovac &amp; conocimiento ingenio,0.25
competit economists grp,0.25
china publ relat assoc,0.25
us phs,0.25
inrs emt,0.25
concept econ,0.25
concordia univ edmonton,0.25
german rectors conf,0.25
univ putra malaysia,0.25
gesis cent arch empir social res,0.25
gestalt inc,0.25
gfk belgium,0.25
friedrich alexander univ erlangen nurnberg,0.25
hong kong soc rehabil,0.25
hong kong shue yan coll,0.25
va ctr hlth equ &amp; promot,0.25
inotera memories inc,0.25
chang jung christian univ,0.25
indian inst management bangalore,0.25
commun &amp; soc res ctr,0.25
commun initiat,0.25
georgia coll &amp; state univ milledgeville,0.25
iit stuart sch business,0.25
chin yun inst technol,0.25
impact carbon,0.25
univ miami miller sch med,0.25
china med univ,0.25
geniusden,0.25
univ wuppertal,0.25
indian inst management raipur,0.25
va boston,0.25
indian inst technol roorke,0.25
suny coll purchase,0.25
idinsight,0.25
indianan univ,0.25
icrea,0.25
vietnamese amer civ assoc,0.25
ibope,0.25
commun res ctr,0.25
univ mobile,0.25
inner mongolia univ finance &amp; econ,0.25
hong kong productiv council,0.25
chinese progress assoc,0.25
joint united nations programme hiv aids,0.25
hellen fdn european &amp; foreign policy,0.25
jalan univ bandar barat,0.25
ceridian employer serv,0.25
james bell associates inc,0.25
james martin inst sci &amp; civilizat,0.25
henry w grady coll journalism &amp; mass commun,0.25
henry j kaiser family fdn,0.25
cimj,0.25
cepr london,0.25
help univ,0.25
helmut schmidt univ,0.25
helen f graham canc ctr,0.25
heyman associates inc,0.25
jewish family serv st paul,0.25
fourth mil med univ,0.25
univ paris pantheon sorbonne,0.25
univ kwangwoon,0.25
cit ajou univ,0.25
john innes ctr,0.25
univ north carolina sch pharm,0.25
john snow int,0.25
football unites,0.25
univ north florida,0.25
jagiellonian univ,0.25
franklin pierce coll,0.25
valley res grp,0.25
valueselling associates,0.25
hollands kroon,0.25
int coins hong kong ltd,0.25
chocolate dent clin,0.25
christchurch sch med,0.25
gilbert tobin assoc king &amp; wood,0.25
christelijke hogesch ede,0.25
int iberoamer univ,0.25
chuang ang univ,0.25
univ nebraska state museum,0.25
hlth policy solut,0.25
chungang univ,0.25
hhd consulting grp,0.25
vancouver coastal hlth author,0.25
us coast guard,0.25
franklin sq hosp ctr,0.25
interdisciplinary social sciences,0.25
intermedia social innovat ngo,0.25
hiyoshi oral hlth clin,0.25
cesnova,0.25
vanung univ,0.25
cigna corp,0.25
it agcy brandseven,0.25
los angeles dept publ hlth,0.25
mt st mary coll,0.25
fed reserve board,0.25
uapv,0.25
republ korea naval acad,0.25
univ tenaga nas,0.25
dev studies associates,0.25
wzb berlin social sci ctr,0.25
wyoming dept hlth,0.25
andalusian reg govt,0.25
anhui med univ,0.25
quadriga univ appl sci,0.25
direcc innovac &amp; invest educ tecnol monterrey ite,0.25
quadriga univ,0.25
annenberg publ policy ctr,0.25
anthem inc,0.25
apco worldwide,0.25
provoke,0.25
pronet north,0.25
aptima inc,0.25
ctr food integr,0.25
res inst finnish econ,0.25
respondent cooperat cmor,0.25
responsible retailing forum inc,0.25
amer councils int educ actr accels,0.25
tohoku gakuin univ,0.25
department of pedag and educat sciences,0.25
amer publ hlth assoc,0.25
royal roads univ,0.25
ctr juvenile &amp; criminal justice,0.25
ctr justice &amp; crime prevent,0.25
rotterdam univ profess educ,0.25
rotterdam univ appl sci,0.25
univ texas brownsville,0.25
dept org empresas &amp; finanzas,0.25
trakya univ,0.25
ctr format &amp; rech sante reprod,0.25
reutlingen univ,0.25
reuters inst study journalism,0.25
ctr emile durkheim,0.25
discovery commun,0.25
tinbergen inst rotterdam,0.25
augusta univ,0.25
performance technol associates inc,0.25
penn state univ altoona,0.25
atlas global airlines,0.25
penn highlands community coll,0.25
pelita harapan univ,0.25
peacock res inc,0.25
paul weiss rifkind wharton &amp; harrison llp,0.25
aurora mental hlth ctr,0.25
distribuc facundo sa,0.25
paris univ,0.25
paris sch business,0.25
palo alto med fdn res inst,0.25
osaka univ econ,0.25
univ appl sci management &amp; commun,0.25
csic ipp,0.25
opin res corp,0.25
windesheim zwolle,0.25
dowling coll,0.25
philadelphia vet affairs med ctr,0.25
united metropolitan coll,0.25
armstrong inst patient safety &amp; qual,0.25
arnold commun inc,0.25
pontifical catholic univ,0.25
polytech univ jose antonio echeverria,0.25
unik univ grad ctr,0.25
policy prod,0.25
plymouth univ,0.25
piraeus bank,0.25
pink concuss,0.25
wisconsin acad sci arts &amp; letters,0.25
united airlines,0.25
philips,0.25
united cerebral palsy greater birmingham,0.25
univ virtual tecnol monterrey itesm mexico,0.25
asian inst finance,0.25
yale rudd ctr obes &amp; food policy,0.25
s china agr univ,0.25
ontario inst technol,0.25
tai wananga learning ctr,0.25
access wholist &amp; prod living inc,0.25
st marys coll maryland,0.25
st louis community coll,0.25
st joseph hosp,0.25
st james univ hosp,0.25
ackmann &amp; dickenson inc,0.25
taalstrategie,0.25
southern connecticut state univ,0.25
dartmouth hitchcock med ctr,0.25
southampton stat sci res inst,0.25
south carolina dept hlth &amp; environm control,0.25
ahmedabad univ,0.25
soul city inst social justice,0.25
tamu,0.25
social insurance inst,0.25
yu da coll business,0.25
zhejiang sci tech univ,0.25
accenture,0.25
swedish univ agr sci urban &amp; rural dev,0.25
acad sci czech republ,0.25
suny coll old westbury,0.25
suntec wellness,0.25
subtel,0.25
stuttgart media univ,0.25
abb,0.25
stryker corp,0.25
ctr univ fei,0.25
stoneybrook univ,0.25
stockholm cty council,0.25
sti aids netherlands,0.25
acad comm,0.25
ctr res psychol language &amp; emot,0.25
state univ morrow,0.25
state texas,0.25
state farm mutual automobile insurance co,0.25
sk res inst,0.25
singapore univ technol &amp; design,0.25
amazon lending,0.25
sap labs canada,0.25
sch business adm,0.25
sch adv study social sci,0.25
scana serv,0.25
texas a&amp;m univ qatar,0.25
saxion univ appl sci,0.25
saudi arabian natl guard,0.25
demandengine,0.25
ymca metropolitan atlanta,0.25
singapore inst technol,0.25
yildiz tech univ,0.25
salt river project,0.25
textbaby,0.25
th airlift wing,0.25
salimetr llc,0.25
thomas embling hosp,0.25
altarum inst,0.25
terra nova learning syst,0.25
ctr natl rech sci,0.25
al hilal drug store,0.25
delmarue fdn,0.25
tech univ carolo wilhelmina braunschweig,0.25
sichuan normal univ,0.25
shepherd univ shepherdstown,0.25
shenzhen press grp,0.25
sheffield inst biotechnol law &amp; eth,0.25
tech univ madrid upm,0.25
debiasing &amp; lay informat lab,0.25
defactum publ hlth &amp; hlth serv res,0.25
seventh dist padet,0.25
seoul welf fdn,0.25
seoul sch integrated sci &amp; technol assist,0.25
seoul metropolitan govt south korea,0.25
seokyeong univ,0.25
akeso consulting llc,0.25
seminole state coll florida,0.25
open univ malaysia,0.25
partners informat syst,0.25
omron corp,0.25
